Name,NKalone_1,NKalone_2,NKalone_3,NKIL2_1,NKIL2_2,NKIL2_3,NKINB16_1,NKINB16_2,NKINB16_3,NKK562_1,NKK562_2,NKK562_3
LARP4B,3339,2248,2937,2067,3623,1868,2300,4101,1753,2077,1892,2112
LARP6,0,0,1,0,0,0,0,2,0,0,1,6
LARP7,2404,1652,2412,1761,2493,1557,1547,2165,1643,1421,1604,1706
LARS,4323,2473,4097,4105,4289,2887,2660,3327,2098,5909,7536,8648
LARS2,438,330,285,436,424,158,301,328,214,678,617,848
LARS2-AS1,0,0,0,0,0,0,0,0,0,0,0,0
LAS1L,1143,578,898,899,1005,720,750,975,768,1377,1763,2389
LASP1,14306,10292,20955,11059,16620,15170,7690,10596,10934,7423,8946,14076
LAT,3335,1532,2430,2131,1559,1289,1652,975,864,298,161,213
LAT2,2131,1806,5086,3071,4679,3623,1653,2202,1962,502,220,245
LATS1,3020,1916,3150,2290,3372,2339,1984,2842,1951,2551,3054,3445
LATS2,1217,851,2099,781,1203,1366,766,1343,1437,207,184,244
LAX1,4416,1636,3749,1712,4224,2172,2453,3690,3625,645,237,442
LAYN,67,44,61,102,174,76,77,100,178,15,2,7
LBH,10383,6293,9321,3618,5530,4856,7792,5580,5177,1702,871,1199
LBHD1,288,152,234,208,158,136,119,159,113,86,120,144
LBP,0,0,0,0,0,0,0,0,0,2,2,9
LBR,4564,3598,8953,3874,8572,5511,3499,4091,3316,5127,5865,6078
LBX1,0,0,0,0,0,0,0,0,0,0,0,0
LBX1-AS1,0,0,0,0,0,0,0,0,0,0,0,0
LBX2,35,33,57,20,31,0,13,40,35,56,96,166
LBX2-AS1,307,169,236,119,137,156,144,108,74,212,190,305
LCA10,0,0,0,0,0,0,0,0,0,2,0,0
LCA5,3,6,7,0,0,0,2,8,2,181,180,195
LCA5L,3,1,2,0,1,0,3,4,2,61,104,91
LCAL1,0,0,0,0,0,0,0,0,0,0,1,0
LCAT,221,126,199,100,73,175,157,172,149,145,191,321
LCE1A,0,0,0,0,0,0,0,0,0,0,0,0
LCE1B,0,0,0,0,0,0,1,1,0,0,0,0
LCE1C,0,0,0,0,0,0,0,0,0,0,0,0
LCE1D,0,0,0,0,0,0,0,0,0,0,0,0
LCE1E,0,0,0,0,0,0,1,0,0,0,0,0
LCE1F,0,0,0,0,0,0,0,0,0,0,0,0
LCE2A,0,0,0,0,0,0,0,0,0,0,0,0
LCE2B,0,0,0,0,0,0,0,0,0,0,0,0
LCE2C,0,0,0,0,0,0,0,0,0,0,0,0
LCE2D,0,0,0,0,0,0,0,0,0,0,0,0
LCE3A,0,0,0,0,0,0,0,0,0,0,0,0
LCE3B,0,0,0,0,0,0,0,0,0,0,0,0
LCE3C,0,0,0,0,0,0,0,0,0,0,0,0
LCE3D,0,0,0,0,0,0,0,0,0,0,0,0
LCE3E,0,0,0,0,0,0,0,0,0,0,0,0
LCE4A,0,0,0,0,0,0,0,0,0,0,0,0
LCE5A,0,0,0,0,0,0,0,0,0,0,0,0
LCE6A,0,0,0,0,0,0,0,0,0,0,0,0
LCK,8922,4829,4675,5630,4875,3258,5537,2856,1982,926,237,182
LCLAT1,292,196,533,327,515,255,236,126,109,393,392,408
LCMT1,519,328,386,356,318,298,358,469,374,427,616,898
LCMT1-AS1,18,4,3,8,3,0,8,10,11,16,10,10
LCMT1-AS2,1,0,0,0,0,0,0,0,1,1,0,0
LCMT2,250,174,203,299,362,285,167,291,198,282,296,532
LCN1,0,0,0,0,0,0,0,0,0,0,0,0
LCN10,1,0,2,6,0,0,4,1,5,2,0,3
LCN12,27,14,16,12,10,21,6,5,0,2,0,0
LCN15,0,0,0,0,0,0,0,0,0,0,0,1
LCN2,7,23,4,2,22,0,10,8,0,10,6,12
LCN6,0,0,0,0,0,0,0,0,2,0,0,0
LCN8,0,0,0,0,2,0,0,0,0,0,0,0
LCN9,0,0,0,0,0,0,34,4,6,0,0,0
LCNL1,250,19,114,47,49,29,12,17,16,2,3,7
LCOR,3052,2007,4438,1745,3767,2318,1200,1558,1524,876,770,677
LCORL,517,393,678,300,597,355,257,463,259,436,480,483
LCP1,55009,34081,37028,77773,54500,33601,41445,34739,28721,15308,20575,28430
LCP2,10934,6484,12789,11810,19708,9499,7697,5232,5016,2370,1123,1431
LCT,0,5,7,4,6,15,1,8,8,11,24,49
LCTL,1,3,3,1,0,0,1,2,0,4,2,5
LDAH,484,366,273,417,624,261,275,340,140,586,721,832
LDB1,4957,2490,5741,2427,2825,2701,2386,2855,2945,2794,3653,5575
LDB2,128,444,139,70,146,46,52,156,53,41,23,11
LDB3,1,2,0,2,0,0,3,6,5,2,7,5
LDHA,16636,7458,9975,23555,19232,10916,12317,10348,10103,31377,23082,31467
LDHAL6A,14,24,18,1,0,0,4,1,8,1,0,0
LDHAL6B,1,2,0,0,0,0,0,0,0,1,0,0
LDHB,3057,1795,1401,3081,2341,1266,3313,1939,1256,8876,13693,19672
LDHC,0,29,6,4,0,0,0,2,11,1,0,6
LDHD,2,6,4,1,5,0,1,4,7,5,17,17
LDLR,407,290,48,4108,711,321,987,437,330,2323,4627,6677
LDLRAD1,1,0,1,0,0,0,0,0,0,0,0,0
LDLRAD2,46,27,33,23,20,0,9,17,23,28,16,61
LDLRAD3,3,23,0,9,0,0,7,2,0,45,65,63
LDLRAD4,651,791,2526,404,2322,1855,419,529,621,127,87,52
LDLRAD4-AS1,0,0,0,0,0,0,0,0,0,0,0,0
LDLRAP1,1736,1386,959,545,771,387,536,631,384,888,936,1455
LDOC1,331,182,87,222,128,49,124,130,58,39,49,62
LDOC1L,1450,989,1290,842,1153,845,639,1247,1018,397,627,836
LEAP2,38,24,32,19,53,50,24,42,20,36,78,69
LECT1,0,0,0,0,4,0,0,0,0,0,0,1
LECT2,0,0,0,0,0,0,0,0,0,0,0,0
LEF1,986,818,197,419,605,224,905,138,75,558,430,621
LEF1-AS1,18,6,2,4,0,14,20,3,2,1,7,12
LEFTY1,7,3,0,1,0,0,3,1,0,1,9,11
LEFTY2,0,0,0,0,0,0,0,0,0,8,3,4
LEKR1,8,5,6,5,10,0,3,14,4,8,18,28
LELP1,0,0,0,0,0,0,0,0,0,0,0,0
LEMD1,0,0,0,0,0,0,0,1,0,2,3,7
LEMD1-AS1,2,3,6,0,10,0,1,2,1,1,0,1
LEMD2,1926,1069,1492,1200,1301,1198,1358,1820,1578,1026,1322,2032
LEMD3,2102,1542,2685,1576,3205,1593,1515,2346,1604,1274,1445,1946
LENEP,0,4,3,0,5,0,2,5,2,1,2,2
LENG1,20,0,0,12,0,0,17,0,0,5,0,0
LENG8,1,2,2,2,0,0,0,1,3,0,0,3
LENG8-AS1,17,1,5,2,8,0,15,2,0,25,14,18
LENG9,0,0,0,0,0,0,0,0,0,0,0,0
LEO1,810,492,735,728,1022,636,541,655,598,829,698,975
LEP,2,1,0,0,0,0,1,0,0,0,0,0
LEPR,127,85,141,148,150,0,108,168,68,2041,1988,1778
LEPROT,1626,1365,1349,976,1292,736,732,976,605,2213,1904,1941
LEPROTL1,1951,2210,3707,1118,2663,1242,1441,2569,1922,1167,1104,1148
LETM1,1549,1019,1414,1292,1659,1630,1186,1494,1340,1810,2596,4129
LETM2,81,58,95,47,50,51,90,145,115,137,239,288
LETMD1,1848,833,1308,963,1068,859,1052,1487,1140,1491,2589,3517
LEUTX,0,0,0,0,0,0,0,0,0,0,0,0
LFNG,3557,1245,4233,3641,3635,3645,2164,1533,2385,580,116,239
LGALS1,1128,794,584,3753,1873,1917,1443,743,922,2289,5373,8421
LGALS12,16,7,0,0,0,0,4,4,2,78,128,182
LGALS13,0,0,0,0,0,0,0,0,0,0,3,17
LGALS14,0,0,0,0,0,0,0,0,0,0,0,1
LGALS16,0,0,0,0,0,0,0,0,0,0,0,0
LGALS17A,1,0,0,0,0,0,0,0,0,1,0,0
LGALS2,16,101,1,3,0,0,2,0,0,5,0,0
LGALS3,2094,4619,243,632,120,229,947,76,104,929,62,78
LGALS3BP,108,94,50,55,99,26,301,73,74,145,215,354
LGALS4,127,52,132,68,78,146,23,92,60,11,15,29
LGALS7,0,0,0,0,0,0,0,0,0,0,0,0
LGALS7B,0,0,0,0,0,0,0,0,0,0,0,0
LGALS8,7756,4713,5865,4426,6045,3865,3462,5290,3282,3059,4839,5434
LGALS8-AS1,9,2,2,3,0,0,1,0,5,3,11,6
LGALS9,279,579,164,263,182,127,252,166,193,102,54,116
LGALS9B,11,114,28,14,27,39,4,49,84,4,6,3
LGALS9C,41,51,56,39,64,94,22,184,110,8,10,7
LGALSL,5,8,1,5,6,0,3,9,6,5,5,4
LGI1,0,0,0,0,0,0,0,0,0,0,0,0
LGI2,0,0,0,0,0,0,0,0,0,0,0,0
LGI3,1,0,0,0,0,16,3,2,0,2,1,0
LGI4,4,1,4,1,0,0,8,3,5,39,63,75
LGMN,133,628,6,26,0,0,39,57,51,59,44,82
LGR4,21,11,20,5,0,49,17,41,15,443,535,595
LGR5,0,2,0,0,1,0,0,1,0,0,0,0
LGR6,2148,798,1557,548,671,425,409,1362,958,88,121,75
LGSN,8,2,1,1,9,0,32,5,8,1,1,0
LHB,2,0,0,0,0,0,0,0,1,0,0,0
LHCGR,0,0,0,0,0,0,0,0,0,0,0,0
LHFP,4,3,0,5,0,14,5,0,0,1,0,0
LHFPL1,1,1,1,0,0,0,4,2,2,0,0,0
LHFPL2,448,2001,24,93,33,34,201,18,5,467,299,363
LHFPL3,0,0,0,0,0,0,0,0,0,0,0,0
LHFPL3-AS1,0,0,0,0,0,0,0,0,0,0,1,2
LHFPL3-AS2,2,2,4,3,0,11,4,1,9,24,23,26
LHFPL4,0,0,1,0,0,0,0,0,1,0,0,0
LHFPL5,0,0,0,0,1,0,0,0,0,0,0,0
LHPP,363,188,277,212,242,254,133,151,136,67,97,178
LHX1,0,0,0,0,0,0,0,0,0,0,0,0
LHX2,3,3,1,0,0,0,0,0,0,1,4,0
LHX3,3,0,0,0,0,0,2,1,0,5,16,27
LHX4,4,1,18,3,19,0,4,5,6,3,1,10
LHX4-AS1,471,229,247,237,247,185,197,209,192,98,82,84
LHX5,0,0,0,0,0,1,0,0,0,2,3,4
LHX5-AS1,0,0,0,0,0,0,0,0,0,1,0,0
LHX6,2,0,1,0,8,0,9,3,0,303,406,584
LHX8,0,0,0,0,0,0,0,0,0,0,0,0
LHX9,0,0,1,0,0,0,0,0,0,0,2,0
LIAS,558,323,459,239,331,196,264,421,304,485,574,689
LIF,38,17,8,651,116,14,617,187,36,45,20,6
LIFR,0,0,0,0,0,0,5,0,0,289,212,222
LIFR-AS1,0,0,0,0,0,0,0,0,0,0,4,3
LIG1,1871,835,2171,1323,1468,1396,1322,1617,1277,1796,3034,4311
LIG3,748,586,1036,595,934,757,626,918,934,909,1014,1378
LIG4,524,573,751,449,964,378,614,728,490,480,445,344
LILRA1,0,0,0,0,0,0,0,0,0,0,0,0
LILRA2,0,0,0,0,0,0,0,0,0,0,2,0
LILRA3,0,0,0,0,0,0,0,0,0,0,0,0
LILRA4,0,1,0,0,0,0,0,0,0,0,0,0
LILRA5,0,0,0,0,0,0,0,0,0,0,0,0
LILRA6,0,3,0,0,0,0,0,0,0,0,0,0
LILRB1,56,4,8,27,7,0,36,9,9,3,1,2
LILRB2,1,21,0,1,0,0,2,0,0,2,0,0
LILRB3,1,10,2,3,0,0,3,0,1,1,0,0
LILRB4,7,63,0,5,0,0,2,0,0,1,0,1
LILRB5,0,0,0,0,0,0,0,0,0,0,0,0
LILRP2,0,0,0,0,0,0,0,0,0,0,0,0
LIM2,308,156,145,227,277,87,155,189,140,92,12,27
LIMA1,529,218,243,751,420,213,416,269,178,1183,1644,1929
LIMCH1,0,2,2,0,0,0,0,0,0,2,0,0
LIMD1,3562,1818,2593,2148,2278,1605,1494,1386,1385,2024,2132,2955
LIMD1-AS1,87,28,68,27,40,71,37,27,51,37,30,45
LIMD2,7028,4496,6223,4954,4748,4705,5587,5721,5081,1053,385,664
LIME1,1188,240,518,397,162,286,194,92,95,125,185,370
LIMK1,1785,1813,3895,1682,3325,3048,1433,3087,2385,779,715,1072
LIMK2,574,267,349,533,424,366,631,370,347,464,442,671
LIMS1,870,1459,955,677,1213,413,665,462,372,2904,2889,2559
LIMS2,5,5,0,0,10,0,6,0,0,5,3,3
LIMS3,0,0,0,0,0,0,0,0,0,0,0,0
LIMS3-LOC440895,0,0,0,0,0,0,0,0,0,0,0,0
LIMS3L,0,0,0,0,0,0,0,0,0,0,0,0
LIN28A,0,0,2,1,0,0,0,0,0,33,28,35
LIN28B,0,0,0,0,0,0,217,13,7,1261,1435,1356
LIN37,354,188,291,204,205,274,200,257,217,183,145,245
LIN52,214,206,381,187,354,205,215,237,234,108,146,190
LIN54,1240,889,2163,743,1742,1159,675,944,905,999,995,1265
LIN7A,3,7,7,0,0,0,3,1,2,4,0,0
LIN7B,91,36,55,21,33,12,66,75,42,67,88,133
LIN7C,842,634,940,680,790,356,641,993,509,1331,1799,1318
LIN9,113,95,159,106,144,92,120,164,51,702,1007,1187
LINC-PINT,727,633,1087,325,960,410,828,1044,729,371,172,154
LINC-ROR,0,0,0,0,0,0,0,0,0,0,0,0
LINC00028,0,0,0,0,0,0,0,0,1,0,0,2
LINC00029,0,0,0,0,0,0,0,0,0,0,0,1
LINC00032,0,1,0,0,0,0,0,0,0,0,0,1
LINC00051,0,0,0,0,0,0,0,0,0,0,0,0
LINC00052,0,0,0,0,0,0,0,0,0,11,25,25
LINC00092,60,5,31,131,118,107,61,33,41,17,6,5
LINC00094,394,291,341,268,226,274,222,284,224,144,210,271
LINC00102,0,0,0,0,0,0,0,0,0,0,0,0
LINC00106,0,0,0,0,0,0,0,0,0,0,0,0
LINC00111,0,0,0,0,0,0,0,0,0,0,0,0
LINC00112,0,0,0,0,0,0,0,0,0,0,0,0
LINC00113,0,0,0,0,0,0,0,0,0,0,0,0
LINC00114,0,0,0,0,0,0,0,0,0,0,0,0
LINC00115,82,37,68,28,45,39,30,45,52,95,60,67
LINC00116,98,63,48,84,74,7,57,50,60,62,55,86
LINC00152,130,81,118,122,63,32,138,95,151,446,692,1138
LINC00158,6,0,0,1,1,0,5,0,1,0,1,0
LINC00159,0,0,0,0,0,0,0,0,0,1,0,0
LINC00160,0,0,1,0,0,0,0,0,0,0,0,0
LINC00161,0,0,0,0,0,0,0,0,0,0,0,0
LINC00162,0,0,0,0,0,0,0,0,0,0,0,1
LINC00163,0,0,1,0,0,0,0,0,0,0,0,0
LINC00167,15,5,16,4,0,0,5,4,6,4,2,9
LINC00173,7,1,9,1,0,0,2,6,3,38,85,91
LINC00174,651,285,414,192,198,249,340,431,314,224,331,514
LINC00176,48,10,36,9,39,84,14,25,40,22,39,57
LINC00184,1,6,1,0,2,9,2,3,2,1,2,4
LINC00189,4,3,0,0,0,0,0,0,0,0,0,0
LINC00200,2,1,0,4,2,0,1,0,0,240,389,537
LINC00202-1,25,6,20,1,5,1,9,18,15,8,4,3
LINC00202-2,14,0,4,6,0,0,1,5,4,15,12,24
LINC00207,0,0,0,0,0,0,0,0,0,0,0,0
LINC00208,0,0,0,0,0,0,0,0,0,0,0,0
LINC00210,0,0,0,0,0,0,0,0,0,0,0,0
LINC00211,0,0,0,0,0,0,0,0,0,0,0,0
LINC00221,0,0,0,0,0,0,0,0,0,0,0,0
LINC00222,6,1,2,0,3,0,3,6,1,1,2,0
LINC00226,0,0,0,0,0,0,0,0,0,0,0,0
LINC00229,0,0,0,0,0,0,0,0,0,0,0,0
LINC00235,0,0,0,0,0,0,0,0,0,0,0,0
LINC00238,0,0,0,0,0,0,0,0,0,0,0,0
LINC00239,18,18,1,6,3,0,4,3,3,9,26,25
LINC00240,0,0,0,0,0,0,0,0,0,10,20,13
LINC00242,0,0,0,0,0,0,0,0,0,0,0,0
LINC00243,2,1,2,2,0,2,6,0,3,3,0,1
LINC00244,0,0,0,0,0,0,0,0,0,0,0,0
LINC00251,0,0,0,0,0,0,0,0,0,0,0,0
LINC00254,0,0,0,0,0,0,0,0,0,0,0,0
LINC00260,439,109,298,145,214,196,185,94,90,75,16,30
LINC00261,0,0,0,0,0,0,0,0,0,17,27,37
LINC00264,150,14,44,66,36,13,19,32,10,3,3,1
LINC00265,522,174,310,253,378,267,252,373,390,110,84,142
LINC00266-1,9,7,11,4,16,16,8,10,4,6,9,6
LINC00266-3,5,0,4,2,5,0,2,2,2,0,1,0
LINC00269,0,0,0,0,0,0,0,0,0,0,0,0
LINC00271,0,1,1,1,0,0,3,3,2,1,4,1
LINC00272,11,1,2,5,3,0,1,5,2,0,1,0
LINC00273,0,0,0,0,0,0,0,0,0,0,0,0
LINC00276,0,0,0,0,0,0,0,0,0,0,0,0
LINC00278,39,22,20,12,18,1,16,23,15,1,0,1
LINC00280,0,0,0,0,0,0,0,0,0,0,0,0
LINC00282,14,3,2,0,1,15,2,2,3,9,3,7
LINC00284,0,1,0,0,0,0,0,1,0,0,0,0
LINC00290,0,0,0,0,0,0,0,0,0,0,0,0
LINC00293,0,0,0,0,0,0,0,0,0,0,0,0
LINC00294,1008,534,430,597,421,412,650,707,550,268,215,237
LINC00297,0,0,0,0,0,0,0,0,0,0,1,0
LINC00298,216,40,209,109,65,104,70,27,42,13,1,1
LINC00299,1285,488,995,714,269,511,495,159,353,84,8,24
LINC00301,0,0,0,0,0,0,0,0,0,0,0,0
LINC00303,0,0,0,0,0,0,0,0,1,0,0,0
LINC00304,36,7,37,9,18,27,23,36,33,27,18,48
LINC00305,0,0,0,0,0,0,0,0,0,0,0,0
LINC00307,0,0,0,0,0,0,0,0,0,0,0,0
LINC00308,0,0,0,0,0,0,0,0,0,0,0,0
LINC00309,0,0,0,0,0,0,0,0,0,0,1,0
LINC00310,26,25,21,16,11,48,11,41,15,3,5,10
LINC00311,1,0,0,0,0,0,0,0,0,2,1,7
LINC00312,1,0,0,0,0,0,0,0,0,0,0,0
LINC00313,0,0,0,0,0,0,0,0,0,0,0,0
LINC00314,0,0,0,0,0,0,0,0,0,0,0,0
LINC00316,0,0,0,0,0,0,0,0,0,0,0,0
LINC00317,0,0,0,0,0,0,0,0,0,0,0,0
LINC00319,0,0,0,0,0,0,0,0,0,0,0,0
LINC00320,0,0,0,0,0,0,0,0,0,0,0,0
LINC00322,0,0,0,0,0,0,0,0,0,0,0,0
LINC00323,0,0,0,0,0,0,0,0,0,0,0,0
LINC00324,285,133,262,108,88,169,148,105,126,47,48,56
LINC00326,0,0,0,0,0,0,0,0,0,0,0,0
LINC00327,1,0,0,0,1,0,0,0,0,0,1,0
LINC00330,0,0,0,0,0,0,0,0,0,0,0,0
LINC00331,0,0,0,0,0,0,0,0,0,0,0,0
LINC00332,0,0,0,0,0,0,0,0,0,0,0,0
LINC00333,2,1,0,0,0,0,0,0,0,0,0,0
LINC00336,0,0,0,0,0,0,0,0,0,0,0,0
LINC00337,6,4,1,12,0,1,5,5,2,15,22,22
LINC00339,457,269,439,180,199,158,260,232,217,150,149,179
LINC00341,721,180,310,1573,667,921,464,119,125,43,18,22
LINC00342,1403,481,992,866,644,770,625,608,667,298,400,444
LINC00343,0,0,0,0,0,0,0,0,1,0,0,0
LINC00346,0,4,0,0,0,0,1,0,0,237,235,337
LINC00347,0,0,0,0,0,0,0,0,0,0,0,0
LINC00348,0,0,0,0,0,0,0,0,0,0,0,0
LINC00350,0,0,0,0,0,0,0,0,0,0,0,0
LINC00351,0,0,0,0,0,0,0,0,0,0,2,0
LINC00353,0,0,0,0,0,0,0,0,0,0,0,0
LINC00354,0,0,0,0,0,0,0,0,0,0,0,0
LINC00358,0,0,0,0,0,0,0,0,0,0,0,0
LINC00359,0,0,0,0,0,0,0,0,0,0,0,0
LINC00363,0,0,0,0,0,0,0,0,0,0,0,0
LINC00364,0,0,0,0,0,0,0,0,0,0,0,1
LINC00365,0,0,0,0,0,0,0,0,0,0,0,0
LINC00366,0,0,0,0,0,0,0,0,0,0,0,0
LINC00367,0,0,1,0,0,0,0,0,0,0,0,0
LINC00368,0,0,0,0,0,0,0,0,0,0,0,0
LINC00371,0,0,0,0,0,0,1,0,0,1,0,2
LINC00375,0,0,0,0,0,0,0,0,0,0,0,0
LINC00376,0,0,0,0,0,0,0,0,0,0,0,0
LINC00377,5,1,1,3,9,0,0,10,0,0,0,0
LINC00378,0,0,0,0,0,0,0,0,0,0,0,0
LINC00379,1,0,0,0,0,0,0,0,0,0,0,0
LINC00380,0,0,0,0,0,0,0,0,0,0,0,0
LINC00381,2,0,0,0,0,0,0,0,0,0,0,0
LINC00382,0,0,0,0,0,0,0,0,0,0,0,0
LINC00383,0,0,0,0,0,0,0,0,0,20,27,22
LINC00392,0,0,0,0,0,0,0,0,0,0,0,0
LINC00395,0,0,0,0,0,0,0,0,0,0,0,0
LINC00396,0,0,0,0,0,0,0,0,0,0,0,0
LINC00397,0,0,0,0,0,0,0,0,0,0,0,0
LINC00398,13,3,5,8,15,0,7,16,9,3,2,0
LINC00399,0,0,0,0,0,0,1,0,0,0,0,0
LINC00400,16,12,14,10,16,0,4,13,6,2,0,3
LINC00403,0,0,0,0,0,0,0,0,0,0,0,0
LINC00408,0,0,0,0,0,0,0,0,0,1,2,0
LINC00410,0,0,0,0,0,0,0,0,0,0,0,0
LINC00411,0,0,0,0,0,0,0,0,0,0,0,0
LINC00412,5,6,3,3,0,0,1,2,2,5,3,1
LINC00417,0,0,0,0,0,0,0,0,0,0,0,0
LINC00421,0,0,0,0,0,0,0,0,0,0,0,0
LINC00423,0,0,0,0,0,0,0,0,0,0,0,0
LINC00424,0,0,0,0,0,0,0,0,0,0,0,0
LINC00426,218,99,104,52,88,17,60,157,28,20,19,3
LINC00428,0,0,1,0,0,0,0,0,0,0,0,0
LINC00431,0,0,0,0,0,0,0,0,0,114,80,99
LINC00433,1,0,0,1,0,0,0,0,1,0,0,0
LINC00434,0,1,0,0,0,0,0,0,1,0,0,0
LINC00437,0,0,0,0,0,0,0,0,0,0,0,0
LINC00440,0,0,0,0,0,0,1,0,0,0,0,0
LINC00441,11,6,12,3,6,0,8,7,10,4,4,6
LINC00442,0,0,0,0,0,0,0,0,0,0,0,0
LINC00443,0,0,0,0,0,0,0,0,0,0,0,0
LINC00445,0,0,0,0,0,0,0,0,0,0,0,0
LINC00446,0,0,0,0,0,0,0,0,0,0,0,0
LINC00448,0,0,0,0,0,0,0,0,0,0,0,0
LINC00452,0,0,0,0,0,0,0,0,0,0,0,0
LINC00456,0,0,0,0,0,0,0,0,0,0,0,0
LINC00457,0,0,0,0,0,0,0,0,0,0,0,0
LINC00458,0,0,0,0,0,0,0,0,0,0,1,0
LINC00460,0,0,0,0,0,0,0,0,0,0,0,2
LINC00461,7,0,0,1,0,0,9,0,3,1,0,0
LINC00462,0,1,0,0,0,0,0,0,0,1,1,0
LINC00463,0,0,0,0,0,0,0,0,0,0,0,0
LINC00466,0,0,0,0,0,0,0,0,0,0,0,1
LINC00467,44,40,56,28,59,59,49,30,23,165,213,330
LINC00469,57,74,113,27,31,39,31,13,37,4,3,2
LINC00470,3,0,0,0,3,0,1,3,0,187,310,312
LINC00471,33,10,24,15,7,19,12,13,10,17,18,24
LINC00472,0,0,0,0,0,0,0,0,0,0,0,0
LINC00473,1,0,0,0,0,0,0,0,0,0,0,0
LINC00474,0,0,0,0,0,0,1,0,0,0,0,0
LINC00475,0,0,0,0,0,0,0,0,0,0,0,0
LINC00476,1367,207,647,803,514,448,523,550,362,158,156,170
LINC00477,0,0,0,0,0,0,0,0,0,0,0,0
LINC00479,0,0,0,0,0,0,0,0,0,1,3,1
LINC00482,0,2,0,0,0,0,0,0,0,28,14,26
LINC00483,0,0,0,0,0,0,0,0,0,0,0,1
LINC00485,0,0,0,0,0,1,0,0,0,0,0,0
LINC00486,0,0,0,1,0,0,0,0,0,1,0,0
LINC00487,4,4,0,0,0,0,7,4,2,0,0,0
LINC00488,0,0,0,0,0,0,0,0,0,0,0,0
LINC00489,0,0,0,0,0,0,0,0,0,0,0,0
LINC00491,0,0,0,0,0,0,0,1,0,37,74,49
LINC00492,0,0,0,0,0,0,0,0,0,0,0,0
LINC00493,397,272,352,255,293,176,354,530,351,317,501,762
LINC00494,1,2,2,0,5,0,2,1,1,0,0,0
LINC00499,0,1,0,0,0,0,0,0,0,0,0,0
LINC00501,0,1,2,2,1,0,1,4,0,1,0,1
LINC00502,0,0,0,0,0,0,0,0,0,0,0,0
LINC00504,13,39,3,9,0,0,5,0,1,8,18,15
LINC00506,0,1,0,1,0,0,0,0,0,0,0,1
LINC00507,0,0,0,0,0,0,0,0,0,0,0,0
LINC00508,0,0,0,0,0,0,0,0,0,5,6,24
LINC00511,3,0,2,1,0,0,0,3,3,0,2,0
LINC00514,0,0,1,2,0,0,0,0,0,4,3,4
LINC00515,7,5,6,4,0,0,2,3,3,5,2,2
LINC00518,0,0,0,0,0,0,0,0,0,0,0,1
LINC00520,4,4,0,2,0,0,1,1,0,283,259,376
LINC00521,0,0,0,0,0,0,0,0,0,0,0,0
LINC00523,0,0,0,0,0,0,0,0,0,0,0,0
LINC00524,0,0,0,0,0,0,0,0,0,0,0,0
LINC00525,0,0,0,0,0,0,0,0,0,0,0,0
LINC00526,50,38,33,36,65,24,53,59,49,130,195,244
LINC00528,621,395,329,280,302,106,508,546,375,112,59,50
LINC00534,0,0,1,0,0,0,0,0,0,159,259,327
LINC00535,5,1,4,0,0,0,0,0,0,0,2,1
LINC00536,0,0,0,0,0,0,0,0,0,0,0,0
LINC00538,0,0,0,0,0,0,0,0,0,0,0,0
LINC00539,47,65,39,24,27,23,39,64,37,7,5,0
LINC00540,92,10,29,33,12,12,72,26,12,24,4,16
LINC00544,1,0,1,0,0,0,0,0,0,0,0,0
LINC00545,1,0,1,1,0,0,0,0,2,0,0,1
LINC00547,0,0,0,0,0,0,0,0,0,0,0,0
LINC00548,0,2,0,0,0,0,0,0,0,0,0,0
LINC00550,0,0,0,0,0,0,0,0,0,0,0,0
LINC00551,0,0,0,0,0,0,0,0,0,0,0,0
LINC00552,0,0,0,0,0,0,0,0,0,0,0,0
LINC00554,0,0,0,0,0,0,0,0,0,0,0,0
LINC00557,0,0,0,0,0,0,0,0,0,0,0,0
LINC00558,0,0,0,0,0,0,0,0,0,0,0,0
LINC00559,0,0,0,0,0,0,0,0,0,0,0,0
LINC00562,33,15,19,13,13,24,11,20,6,3,7,4
LINC00563,0,2,2,0,0,0,2,4,2,1,0,0
LINC00564,1,0,0,0,0,0,0,0,0,4,2,1
LINC00565,1043,199,248,209,142,109,158,358,268,56,37,31
LINC00566,0,0,0,0,0,0,0,0,0,0,1,0
LINC00570,1,0,0,0,0,0,0,1,0,0,0,0
LINC00571,2,4,3,1,3,0,0,0,2,0,7,9
LINC00572,0,0,0,0,0,0,0,0,0,0,0,0
LINC00574,0,0,0,0,0,0,0,0,0,0,0,0
LINC00575,0,1,0,0,0,0,0,0,0,0,0,0
LINC00577,0,0,0,0,0,0,0,0,0,0,0,0
LINC00578,0,0,0,0,0,0,0,0,0,0,0,0
LINC00581,0,0,0,0,0,0,0,0,0,0,0,0
LINC00582,0,0,0,0,0,0,0,0,0,0,0,0
LINC00583,0,0,0,0,0,0,0,0,0,0,0,0
LINC00587,0,0,0,0,0,0,0,0,0,0,0,0
LINC00588,0,0,0,0,0,0,0,0,0,0,0,0
LINC00589,1,0,0,0,0,0,0,0,0,0,0,0
LINC00592,0,0,0,0,0,0,0,0,0,0,0,0
LINC00593,0,0,0,0,0,0,3,0,0,0,0,0
LINC00595,0,1,0,0,0,0,1,2,3,1,0,0
LINC00597,13,4,14,4,2,0,10,6,3,6,0,7
LINC00598,12,10,9,3,4,0,4,15,6,1,0,0
LINC00599,13,4,4,7,0,0,1,0,0,2,0,1
LINC00601,0,0,0,0,0,0,5,0,0,0,0,0
