ID_REF	min	0.5%	1%	2.5%	97.5%	99%	99.5%	max	mean	sd	thr	thrNum	pval	Perc -1.00	Perc -0.95	Perc -0.90	Perc -0.85	Perc -0.80	Perc -0.75	Perc -0.70	Perc -0.65	Perc -0.60	Perc -0.55	Perc -0.50	Perc -0.45	Perc -0.40	Perc -0.35	Perc -0.30	Perc -0.25	Perc -0.20	Perc -0.15	Perc -0.10	Perc -0.05	Perc 0.00	Perc 0.05	Perc 0.10	Perc 0.15	Perc 0.20	Perc 0.25	Perc 0.30	Perc 0.35	Perc 0.40	Perc 0.45	Perc 0.50	Perc 0.55	Perc 0.60	Perc 0.65	Perc 0.70	Perc 0.75	Perc 0.80	Perc 0.85	Perc 0.90	Perc 0.95	Perc 1.00	Expr -1.00	Expr -0.95	Expr -0.90	Expr -0.85	Expr -0.80	Expr -0.75	Expr -0.70	Expr -0.65	Expr -0.60	Expr -0.55	Expr -0.50	Expr -0.45	Expr -0.40	Expr -0.35	Expr -0.30	Expr -0.25	Expr -0.20	Expr -0.15	Expr -0.10	Expr -0.05	Expr 0.00	Expr 0.05	Expr 0.10	Expr 0.15	Expr 0.20	Expr 0.25	Expr 0.30	Expr 0.35	Expr 0.40	Expr 0.45	Expr 0.50	Expr 0.55	Expr 0.60	Expr 0.65	Expr 0.70	Expr 0.75	Expr 0.80	Expr 0.85	Expr 0.90	Expr 0.95	Expr 1.00	Abs 1.00	Abs 1.20	Abs 1.40	Abs 1.60	Abs 1.80	Abs 2.00	Abs 2.20	Abs 2.40	Abs 2.60	Abs 2.80	Abs 3.00	Abs 3.20	Abs 3.40	Abs 3.60	Abs 3.80	Abs 4.00	Abs 4.20	Abs 4.40	Abs 4.60	Abs 4.80	Abs 5.00	Abs 5.20	Abs 5.40	Abs 5.60	Abs 5.80	Abs 6.00	Abs 6.20	Abs 6.40	Abs 6.60	Abs 6.80	Abs 7.00	Abs 7.20	Abs 7.40	Abs 7.60	Abs 7.80	Abs 8.00	Abs 8.20	Abs 8.40	Abs 8.60	Abs 8.80	Abs 9.00	Abs 9.20	Abs 9.40	Abs 9.60	Abs 9.80	Abs 10.00	Abs 10.20	Abs 10.40	Abs 10.60	Abs 10.80	Abs 11.00	Abs 11.20	Abs 11.40	Abs 11.60	Abs 11.80	Abs 12.00	Abs 12.20	Abs 12.40	Abs 12.60	Abs 12.80	Abs 13.00	Abs 13.20	Abs 13.40	Abs 13.60	Abs 13.80	Abs 14.00	Abs 14.20	Abs 14.40	Abs 14.60	Abs 14.80	Abs 15.00	Abs 15.20	Abs 15.40	Abs 15.60	Abs 15.80	Abs 16.00
TNFRSF9	20.0	20.0	20.0	20.0	1519.42	1519.42	1519.42	2365.34	854.511818181818	639.632703052991	1277.57166666667	2	0.797450424929179	20.00	20.00	20.00	37.59	37.59	397.26	397.26	397.26	648.35	648.35	659.65	659.65	659.65	713.93	713.93	901.24	901.24	901.24	1001.58	1001.58	1277.57	1519.42	1519.42	1519.42	1519.42	1519.42	1519.42	1519.42	1519.42	1519.42	1519.42	1519.42	1519.42	1519.42	1519.42	1519.42	1519.42	1519.42	1519.42	1519.42	2365.34	0	1	0	0	0	0	0	1	0	0	0	0	2	1	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYR61	20.0	20.0	20.0	20.0	29.97	29.97	29.97	36.68	23.9772727272727	5.35547144331527	26.415625	3	0.413597733711048	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	23.50	23.50	26.42	28.69	28.69	28.69	28.69	28.69	28.69	28.69	28.69	28.69	29.97	29.97	29.97	29.97	29.97	29.97	29.97	29.97	29.97	29.97	36.68	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERCC1	92.12	92.12	92.12	92.12	213.48	213.48	213.48	214.78	168.557272727273	38.6723881038252	159.0725	7	0.573654390934844	92.12	92.12	92.12	92.12	92.12	92.12	92.12	118.81	118.81	118.81	118.81	118.81	118.81	118.81	135.87	135.87	135.87	135.87	135.87	135.87	159.07	163.83	163.83	163.83	180.71	180.71	180.71	186.36	186.36	186.36	187.66	187.66	187.66	187.66	210.13	210.13	210.13	213.48	213.48	213.48	214.78	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFAIP3	4042.41	4042.41	4042.41	4042.41	10686.85	10686.85	10686.85	11793.18	7180.82363636364	2719.20137378363	7409.2725	5	0.23371104815864	4042.41	4042.41	4042.41	4042.41	4148.88	4148.88	4148.88	4148.88	4488.77	4488.77	4488.77	4488.77	4554.91	4554.91	4554.91	4554.91	5787.69	5787.69	5787.69	5787.69	7409.27	8027.08	8027.08	8027.08	8027.08	9534.37	9534.37	9534.37	9534.37	9534.37	9569.57	9569.57	9569.57	9569.57	9569.57	10686.85	10686.85	10686.85	10686.85	10686.85	11793.18	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LAT2	374.84	374.84	374.84	374.84	1277.27	1277.27	1277.27	1317.19	912.531818181818	300.782924497753	840.313392857143	7	0.654390934844193	374.84	374.84	374.84	374.84	374.84	374.84	374.84	481.87	481.87	481.87	481.87	481.87	481.87	481.87	716.07	716.07	716.07	716.07	716.07	716.07	840.31	872.88	872.88	872.88	934.52	934.52	934.52	982.63	982.63	982.63	1120.02	1120.02	1120.02	1120.02	1231.29	1231.29	1231.29	1277.27	1277.27	1277.27	1317.19	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA5	622.75	622.75	622.75	622.75	1596.47	1596.47	1596.47	2720.89	1141.66636363636	596.344038473716	1852.317	1	0.702549575070821	622.75	622.75	622.75	649.03	649.03	655.75	655.75	657.00	657.00	864.11	864.11	864.11	953.73	953.73	1102.05	1102.05	1292.50	1292.50	1444.05	1444.05	1852.32	2720.89	2720.89	2720.89	2720.89	2720.89	2720.89	2720.89	2720.89	2720.89	2720.89	2720.89	2720.89	2720.89	2720.89	2720.89	2720.89	2720.89	2720.89	2720.89	2720.89	0	3	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDLR	20.0	20.0	20.0	20.0	232.49	232.49	232.49	240.08	94.2709090909091	80.393398468751	134.581041666667	3	0.0481586402266289	20.00	20.00	20.00	36.68	36.68	36.68	42.29	42.29	42.29	42.53	42.53	42.53	48.97	48.97	48.97	50.54	50.54	50.54	60.89	60.89	134.58	197.22	197.22	197.22	197.22	197.22	197.22	197.22	197.22	197.22	232.49	232.49	232.49	232.49	232.49	232.49	232.49	232.49	232.49	232.49	240.08	0	0	0	0	0	0	0	0	1	0	2	0	0	1	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TXNDC16	108.87	108.87	108.87	108.87	312.97	312.97	312.97	341.19	221.923636363636	69.2206988581682	239.063571428571	4	0.519830028328612	108.87	108.87	108.87	108.87	162.45	162.45	162.45	164.95	164.95	164.95	181.40	181.40	181.40	181.40	192.99	192.99	192.99	195.03	195.03	195.03	239.06	250.46	250.46	250.46	250.46	250.46	250.46	303.02	303.02	303.02	303.02	303.02	303.02	303.02	312.97	312.97	312.97	312.97	312.97	312.97	341.19	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SYK	130.21	130.21	130.21	130.21	379.98	379.98	379.98	511.79	289.730909090909	101.860042433862	282.519166666667	6	0.841359773371105	130.21	130.21	130.21	130.21	130.21	153.10	153.10	153.10	153.10	153.10	231.98	231.98	231.98	231.98	231.98	243.56	243.56	243.56	243.56	243.56	282.52	300.74	300.74	300.74	305.96	305.96	305.96	305.96	310.77	310.77	310.77	310.77	361.85	361.85	361.85	361.85	379.98	379.98	379.98	379.98	511.79	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VAV1	494.11	494.11	494.11	494.11	848.78	848.78	848.78	1000.44	665.852727272727	148.718347837351	733.960208333333	3	0.376770538243626	494.11	494.11	494.11	527.69	527.69	527.69	543.03	543.03	543.03	580.76	580.76	580.76	601.18	601.18	601.18	610.73	610.73	610.73	635.03	635.03	733.96	802.17	802.17	802.17	802.17	802.17	802.17	802.17	802.17	802.17	848.78	848.78	848.78	848.78	848.78	848.78	848.78	848.78	848.78	848.78	1000.44	0	0	0	0	1	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGF	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20	0	20	11	0.934844192634561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NFIL3	283.84	283.84	283.84	283.84	1097.54	1097.54	1097.54	1652.63	888.06	318.57269591385	1232.1165	1	0.854107648725212	283.84	283.84	283.84	631.30	631.30	744.51	744.51	797.86	797.86	829.10	829.10	829.10	830.33	830.33	940.68	940.68	952.77	952.77	1008.10	1008.10	1232.12	1652.63	1652.63	1652.63	1652.63	1652.63	1652.63	1652.63	1652.63	1652.63	1652.63	1652.63	1652.63	1652.63	1652.63	1652.63	1652.63	1652.63	1652.63	1652.63	1652.63	0	0	0	0	0	0	0	0	0	1	0	0	1	1	2	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDAC6	115.99	115.99	115.99	115.99	195.03	195.03	195.03	197.89	150.303636363636	24.5415715110383	168.253333333333	2	0.443342776203966	115.99	115.99	115.99	130.28	130.28	135.77	135.77	135.77	136.57	136.57	136.70	136.70	136.70	142.08	142.08	150.45	150.45	150.45	150.92	150.92	168.25	195.03	195.03	195.03	195.03	195.03	195.03	195.03	195.03	195.03	195.03	195.03	195.03	195.03	195.03	195.03	195.03	195.03	195.03	195.03	197.89	0	0	0	0	0	0	0	1	0	1	2	0	1	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL7	20.0	20.0	20.0	20.0	79.07	79.07	79.07	84.86	46.2418181818182	22.1969612245304	51.7769642857143	4	0.487252124645892	20.00	20.00	20.00	20.00	20.00	20.00	20.00	22.37	22.37	22.37	27.26	27.26	27.26	27.26	41.90	41.90	41.90	42.44	42.44	42.44	51.78	61.21	61.21	61.21	61.21	61.21	61.21	63.15	63.15	63.15	63.15	63.15	63.15	63.15	79.07	79.07	79.07	79.07	79.07	79.07	84.86	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOX1	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20	0	20	11	0.936260623229462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERCC_00098.1	20.0	20.0	20.0	20.0	31.0	31.0	31.0	32.0	26.3636363636364	3.93752869594685	25.375	7	0.451841359773371	20.00	20.00	20.00	20.00	20.00	20.00	20.00	21.00	21.00	21.00	21.00	21.00	21.00	21.00	22.00	22.00	22.00	22.00	22.00	22.00	25.38	26.00	26.00	26.00	27.00	27.00	27.00	28.00	28.00	28.00	29.00	29.00	29.00	29.00	30.00	30.00	30.00	31.00	31.00	31.00	32.00	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCRL2	20.0	20.0	20.0	20.0	89.65	89.65	89.65	95.87	62.2418181818182	26.4617390406952	59.9875	6	0.179886685552408	20.00	20.00	20.00	20.00	20.00	32.11	32.11	32.11	32.11	32.11	33.97	33.97	33.97	33.97	33.97	37.57	37.57	37.57	37.57	37.57	59.99	69.59	69.59	69.59	77.50	77.50	77.50	77.50	86.97	86.97	86.97	86.97	89.13	89.13	89.13	89.13	89.65	89.65	89.65	89.65	95.87	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OLR1	20.0	20.0	20.0	20.0	117.44	117.44	117.44	127.82	51.5254545454545	39.2419871064924	70.295625	3	0.161473087818697	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	23.26	23.26	23.26	34.50	34.50	34.50	36.45	36.45	70.30	89.51	89.51	89.51	89.51	89.51	89.51	89.51	89.51	89.51	117.44	117.44	117.44	117.44	117.44	117.44	117.44	117.44	117.44	117.44	127.82	3	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMP	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20	0	20	11	0.937677053824363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CETP	20.0	20.0	20.0	20.0	38.5	38.5	38.5	46.4	27.4290909090909	9.06408542700801	31.685625	3	0.235127478753541	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	22.26	22.26	22.26	27.68	27.68	31.69	38.25	38.25	38.25	38.25	38.25	38.25	38.25	38.25	38.25	38.50	38.50	38.50	38.50	38.50	38.50	38.50	38.50	38.50	38.50	46.40	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL4R	160.36	160.36	160.36	160.36	629.64	629.64	629.64	829.08	471.55	194.411003944081	422.951071428571	7	0.473087818696884	160.36	160.36	160.36	160.36	160.36	160.36	160.36	249.06	249.06	249.06	249.06	249.06	249.06	249.06	283.59	283.59	283.59	283.59	283.59	283.59	422.95	444.64	444.64	444.64	543.40	543.40	543.40	563.53	563.53	563.53	592.99	592.99	592.99	592.99	604.75	604.75	604.75	629.64	629.64	629.64	829.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH2	20.0	20.0	20.0	20.0	36.25	36.25	36.25	56.76	25.54	11.0397521381926	33.6930555555556	2	0.393767705382436	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	33.69	36.25	36.25	36.25	36.25	36.25	36.25	36.25	36.25	36.25	36.25	36.25	36.25	36.25	36.25	36.25	36.25	36.25	36.25	36.25	56.76	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EDN	20.0	20.0	20.0	20.0	46.4	46.4	46.4	58.12	34.1581818181818	11.6811369451171	37.0423214285714	4	0.53399433427762	20.00	20.00	20.00	20.00	20.31	20.31	20.31	24.48	24.48	24.48	25.38	25.38	25.38	25.38	27.34	27.34	27.34	33.10	33.10	33.10	37.04	40.67	40.67	40.67	40.67	40.67	40.67	45.28	45.28	45.28	45.28	45.28	45.28	45.28	46.40	46.40	46.40	46.40	46.40	46.40	58.12	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAPK13	119.08	119.08	119.08	119.08	323.1	323.1	323.1	362.85	228.405454545455	71.8605538985857	222.872166666667	6	0.681303116147309	119.08	119.08	119.08	119.08	119.08	143.92	143.92	143.92	143.92	143.92	163.88	163.88	163.88	163.88	163.88	173.98	173.98	173.98	173.98	173.98	222.87	242.25	242.25	242.25	244.36	244.36	244.36	244.36	259.44	259.44	259.44	259.44	270.43	270.43	270.43	270.43	323.10	323.10	323.10	323.10	362.85	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	2	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXCL6	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20	0	20	11	0.939093484419263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TGFB1	896.4	896.4	896.4	896.4	2432.4	2432.4	2432.4	2583.67	1701.62909090909	555.975346125323	1837.20517857143	4	0.604815864022663	896.40	896.40	896.40	896.40	1116.33	1116.33	1116.33	1118.78	1118.78	1118.78	1245.35	1245.35	1245.35	1245.35	1589.24	1589.24	1589.24	1655.95	1655.95	1655.95	1837.21	1926.05	1926.05	1926.05	1926.05	1926.05	1926.05	2395.15	2395.15	2395.15	2395.15	2395.15	2395.15	2395.15	2432.40	2432.40	2432.40	2432.40	2432.40	2432.40	2583.67	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AOAH	1255.01	1255.01	1255.01	1255.01	3352.48	3352.48	3352.48	5878.74	2628.62181818182	1215.14551823541	4091.175	1	0.661473087818697	1255.01	1255.01	1255.01	1498.28	1498.28	1868.28	1868.28	1918.15	1918.15	1942.77	1942.77	1942.77	2496.17	2496.17	2543.17	2543.17	3039.58	3039.58	3122.21	3122.21	4091.18	5878.74	5878.74	5878.74	5878.74	5878.74	5878.74	5878.74	5878.74	5878.74	5878.74	5878.74	5878.74	5878.74	5878.74	5878.74	5878.74	5878.74	5878.74	5878.74	5878.74	0	0	0	1	0	0	1	2	0	0	0	0	1	1	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
